,State,Bill Name,Issues,Status,Status Detail,Status Date,Month,Day,Year
581,Virginia,S.J. 49,Re-definition of sex | Weakening Civil Rights Laws,Defeated,Stricken in committee at request of Patron ,02/02/2024,2,2,2024
582,Ohio,H.B.686,Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,12/19/2024,12,19,2024
583,Virginia,S.B. 68,Restricting student & educator rights | School sports bans,Defeated,Legislative session ended,02/22/2025,2,22,2025
584,Virginia,S.B. 671,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,02/22/2025,2,22,2025
585,Tennessee,SB 596,Religious exemptions | Weakening Civil Rights Laws,Passed into Law,Companion bill passed into law,02/21/2024,2,21,2024
586,Virginia,H.B. 670,Forced outing in schools | Other anti-LGBTQ bills | Restricting student & educator rights,Defeated,Legislative session ended,02/22/2025,2,22,2025
587,Virginia,H.B. 1120,Restricting student & educator rights | School sports bans,Defeated,Legislative session ended,02/22/2025,2,22,2025
588,Virginia,H.J. 86,Re-definition of sex | Weakening Civil Rights Laws,Defeated,Legislative session ended,02/22/2025,2,22,2025
589,New Hampshire,H.B.1185,Curriculum censorship | Restricting student & educator rights,Defeated,Executive Session Interim Study Report: Not Recommended for Future Legislation,10/31/2024,10,31,2024
590,New Hampshire,S.B.375,Restricting student & educator rights | School facilities bans | School sports bans,Defeated,Executive Session Interim Study Report: Not Recommended for Future Legislation,10/31/2024,10,31,2024
591,New Hampshire,HB 619,Curriculum censorship | Healthcare age restrictions | Healthcare restrictions | Restricting student & educator rights | School facilities bans | School sports bans,Passed into Law,Governor signed,07/19/2024,7,19,2024
592,New Hampshire,H.B.1660,Healthcare funding restrictions | Healthcare restrictions | ,Defeated,"Inexpedient to legislate, veto session",10/10/2024,10,10,2024
593,New Hampshire,S.B.562,Other civil rights restrictions | Weakening Civil Rights Laws,Defeated,"Inexpedient to legislate, veto session",10/10/2024,10,10,2024
594,Virginia,S.B. 37,Forced outing in schools | Other anti-LGBTQ bills | Restricting student & educator rights,Defeated,Legislative session ended,02/22/2025,2,22,2025
595,Oklahoma,HB 1466,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Failed to meet House deadline,02/29/2024,2,29,2024
596,Oklahoma,S.B.455,Other anti-LGBTQ bills,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
597,Oklahoma,SB 887,Religious exemptions | Weakening Civil Rights Laws,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
598,Oklahoma,SB 788,Healthcare age restrictions | Healthcare restrictions | ,,,,,,
599,Oklahoma,SB 937,Curriculum censorship | Drag bans | Free speech & expression bans | Other school restrictions | Restricting student & educator rights | School sports bans,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
600,Oklahoma,HB 1377,Healthcare age restrictions | Healthcare restrictions | Other healthcare barriers,Defeated,Failed to meet House deadline,02/29/2024,2,29,2024
601,Oklahoma,SB 252,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
602,Oklahoma,SB 787,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
603,Oklahoma,S.B.251,Re-definition of sex | Weakening Civil Rights Laws,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
604,Oklahoma,SB 935,Other school restrictions | Restricting student & educator rights,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
605,Oklahoma,SB 345,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
606,Oklahoma,SB 786,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
607,Oklahoma,SB 614,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
608,Oklahoma,HB 2736,Drag bans | Free speech & expression bans | ,Defeated,Failed to meet House deadline,02/29/2024,2,29,2024
609,Oklahoma,HB 1780,Curriculum censorship | Restricting student & educator rights,Defeated,Failed to meet House deadline,02/29/2024,2,29,2024
610,Oklahoma,HB 2186,Drag bans | Free speech & expression bans | ,Defeated,Failed to meet House deadline,02/29/2024,2,29,2024
611,Oklahoma,SB 129,Healthcare age restrictions | Healthcare restrictions | Other healthcare barriers,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
612,Oklahoma,HB 2177,Healthcare age restrictions | Healthcare restrictions | Other healthcare barriers,Defeated,Failed to meet House deadline,02/29/2024,2,29,2024
613,Oklahoma,SB 408,Other anti-LGBTQ bills,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
614,Oklahoma,S.B.202,Other civil rights restrictions | Re-definition of sex | Weakening Civil Rights Laws,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
615,Oklahoma,SB 932,Other school restrictions | Restricting student & educator rights,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
616,Oklahoma,SB 973,Curriculum censorship | Restricting student & educator rights,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
617,Oklahoma,HB 1781,Curriculum censorship | Restricting student & educator rights,Defeated,Failed to meet House deadline,02/29/2024,2,29,2024
618,Oklahoma,HB 1011,Healthcare age restrictions | Healthcare restrictions | Other healthcare barriers,Defeated,Failed to meet House deadline,02/29/2024,2,29,2024
619,Oklahoma,SB 789,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
620,Oklahoma,SB 943,Other school restrictions | Restricting student & educator rights,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
621,Oklahoma,SB 933,Drag bans | Free speech & expression bans | ,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
622,Oklahoma,SB 1004,Other anti-LGBTQ bills,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
623,Oklahoma,SB 1017,Other school restrictions | Restricting student & educator rights,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
624,Oklahoma,SB 30,Curriculum censorship | Forced outing in schools | Other school restrictions | Restricting student & educator rights,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
625,Oklahoma,SB 250,Healthcare funding restrictions | Healthcare restrictions | ,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
626,Oklahoma,SB 878,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
627,Oklahoma,SB 1007,Restricting student & educator rights | School sports bans,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
628,Oklahoma,SB 131,Curriculum censorship | Restricting student & educator rights,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
629,Wisconsin,AB 377,Restricting student & educator rights | School sports bans,Defeated,Vetoed by Governor; Assembly failed to override veto,05/15/2024,5,15,2024
630,Michigan,HB 4510,Restricting student & educator rights | School facilities bans,Introduced,Carried over,01/10/2024,1,10,2024
631,South Carolina,SB 627,Healthcare age restrictions | Healthcare funding restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,05/09/2024,5,9,2024
632,Kansas,HB 2427,Restricting student & educator rights | School facilities bans,Defeated,Legislative session ended,04/30/2024,4,30,2024
633,New Hampshire,HB 396,Barriers to accurate IDs | ,Defeated,Veto Sustained,10/10/2024,10,10,2024
634,New Hampshire,H.B.1356,Forced outing in schools | Other school restrictions | Religious exemptions | Restricting student & educator rights | Weakening Civil Rights Laws,Defeated,Inexpedient to legislate,03/07/2024,3,7,2024
635,New Hampshire,H.B.1312,Other anti-LGBTQ bills,Passed into Law,Governor signed,07/19/2024,7,19,2024
636,Oklahoma,HB 1449,Other anti-LGBTQ bills,Passed into Law,Governor signed,05/31/2024,5,31,2024
637,New Hampshire,H.B.1205,Restricting student & educator rights | School sports bans,Passed into Law,Governor signed,07/19/2024,7,19,2024
638,Idaho,H.567,Curriculum censorship | Restricting student & educator rights,Defeated,Legislative session ended,04/10/2024,4,10,2024
639,Mississippi,S.B. 2722,Restricting student & educator rights | School facilities bans,Defeated,Died in committee,03/05/2024,3,5,2024
640,Mississippi,H.B. 1521,Restricting student & educator rights | School facilities bans,Defeated,Died in committee,03/05/2024,3,5,2024
641,New Hampshire,S.B.524,Restricting student & educator rights | School sports bans,Defeated,Legislative session ended,06/13/2024,6,13,2024
642,New Hampshire,S.B.341,Forced outing in schools | Restricting student & educator rights,Defeated,Legislative session ended,06/13/2024,6,13,2024
643,Massachusetts,H 509,Curriculum censorship | Restricting student & educator rights,Defeated,Legislative session ended,12/31/2024,12,31,2024
644,South Carolina,HB 3728,Curriculum censorship | Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,05/09/2024,5,9,2024
645,Louisiana,H.B.122,Curriculum censorship | Other school restrictions | Restricting student & educator rights,Passed into Law,Governor signed,06/19/2024,6,19,2024
646,Louisiana,H.B.121,Other school restrictions | Religious exemptions | Restricting student & educator rights | Weakening Civil Rights Laws,Passed into Law,Governor signed,06/19/2024,6,19,2024
647,Michigan,H.B.5831,Other anti-LGBTQ bills,Defeated,Legislative session ended,12/31/2024,12,31,2024
648,Delaware,S.B. 191,Restricting student & educator rights | School sports bans,Defeated,Legislative session ended,06/30/2024,6,30,2024
649,West Virginia,S.B.197,Drag bans | Free speech & expression bans | ,Defeated,Legislative session ended,03/09/2024,3,9,2024
650,West Virginia,S.B.195,Drag bans | Free speech & expression bans | ,Defeated,Legislative session ended,03/09/2024,3,9,2024
651,Arizona,S.B.1451,Healthcare restrictions | Other healthcare barriers,Defeated,Legislative session ended,06/15/2024,6,15,2024
652,Washington,H.B. 1601,Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,03/07/2024,3,7,2024
653,West Virginia,H.B.5616,Healthcare restrictions | Other healthcare barriers,Defeated,Legislative session ended,03/09/2024,3,9,2024
654,West Virginia,H.B.5615,Healthcare restrictions | Other healthcare barriers,Defeated,Legislative session ended,03/09/2024,3,9,2024
655,Mississippi,H.B. 1953,Healthcare restrictions | Other healthcare barriers,Defeated,Died in committee,04/16/2024,4,16,2024
656,Missouri,H.B. 2830,Healthcare restrictions | Other healthcare barriers,Defeated,Legislative session ended,05/17/2024,5,17,2024
657,Tennessee,H.B.2936,Forced outing in schools | Other anti-LGBTQ bills | Restricting student & educator rights,Passed into Law,Companion bill passed into law,05/28/2024,5,28,2024
658,Tennessee,H.B.2310,Healthcare age restrictions | Healthcare restrictions | Other healthcare barriers,Passed into Law,Companion bill passed into law,05/28/2024,5,28,2024
659,Tennessee,S.B.2782,Healthcare age restrictions | Healthcare restrictions | Other healthcare barriers,Passed into Law,Governor signed,05/28/2024,5,28,2024
660,Tennessee,S.B.2749,Forced outing in schools | Other anti-LGBTQ bills | Restricting student & educator rights,Passed into Law,Governor signed,05/28/2024,5,28,2024
661,Ohio,HB 245,Drag bans | Free speech & expression bans | ,Defeated,Legislative session ended,12/19/2024,12,19,2024
662,Delaware,S.B. 315,Healthcare age restrictions | Healthcare funding restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,06/30/2024,6,30,2024
663,Louisiana,H.B.608,Other anti-LGBTQ bills | Re-definition of sex | Restricting student & educator rights | School facilities bans | Weakening Civil Rights Laws,Passed into Law,Governor signed,06/03/2024,6,3,2024
664,South Carolina,H.B.4624,Forced outing in schools | Healthcare age restrictions | Healthcare funding restrictions | Healthcare restrictions | Restricting student & educator rights,Passed into Law,Governor signed,05/21/2024,5,21,2024
665,Oklahoma,S.B.1677,Religious exemptions | Weakening Civil Rights Laws,Defeated,Legislative session ended,05/30/2024,5,30,2024
666,Missouri,H.B. 2145,Restricting student & educator rights | School sports bans,Advancing,Referred to committee,05/17/2024,5,17,2024
667,Missouri,H.B. 1739,Forced outing in schools | Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,05/29/2024,5,29,2024
668,Missouri,H.B. 1789,Other anti-LGBTQ bills,Advancing,Referred to committee,05/17/2024,5,17,2024
669,Missouri,H.B. 2885,Other school restrictions | Restricting student & educator rights,Advancing,Referred to committee,05/17/2024,5,17,2024
670,Missouri,H.B. 1523,Curriculum censorship | Forced outing in schools | Restricting student & educator rights,Advancing,Referred to committee,05/17/2024,5,17,2024
671,Missouri,H.B. 1849,Drag bans | Free speech & expression bans | ,Advancing,Referred to committee,05/17/2024,5,17,2024
